"","Observation ID","Dolphin ID","Observation Date","Platform","Dolphin ID Certainty","Observation Start Time","Behavior State","Dolphin ID Participation Certainty","id_date","Birth Date","Sex","Weaning Date","Adult Date","Age_Class","Bowride","Depth","depth_class","Age at Observation","age_increment","num_surveys","times_on_bow","prop_on_bow","Dolphin Name","Mother ID","Survey_Length","Survey_Year","First Five Activity","Group Size","mat_prop_on_bow","pregnant","mature","cycling","lactating","biopsy_day"
"81",12424,"AGA",2003-07-06,"BONY HERRING","HIGH",16:54:00,NA,NA,"AGA 2003-07-06",1997-09-15,"MALE",2003-06-04,2007-09-15,"juvenile","0",9.6,"(9,12]",5.80424366872005,"(4,10]",51,1,0.0196078431372549,"AGAR","ALG",22,2003,"SOCIAL",7,0,NA,NA,NA,NA,0
"82",13000,"AGA",2003-10-09,"MAZIWA","HIGH",08:30:00,NA,NA,"AGA 2003-10-09",1997-09-15,"MALE",2003-06-04,2007-09-15,"juvenile","0",6,"(3,6]",6.0643394934976,"(4,10]",51,1,0.0196078431372549,"AGAR","ALG",21,2003,"REST",5,0,NA,NA,NA,NA,0
"83",13275,"AGA",2004-04-07,"MAZIWA","HIGH",08:32:00,NA,NA,"AGA 2004-04-07",1997-09-15,"MALE",2003-06-04,2007-09-15,"juvenile","0",8.8,"(6,9]",6.55989048596851,"(4,10]",51,1,0.0196078431372549,"AGAR","ALG",20,2004,"FORAGE",5,0,NA,NA,NA,NA,0
"84",13348,"AGA",2004-04-30,"MAZIWA","HIGH",14:30:00,NA,NA,"AGA 2004-04-30",1997-09-15,"MALE",2003-06-04,2007-09-15,"juvenile","0",9.5,"(9,12]",6.62286105407255,"(4,10]",51,1,0.0196078431372549,"AGAR","ALG",18,2004,"UNKNOWN",6,0,NA,NA,NA,NA,0
"85",14289,"AGA",2004-09-19,"MAZIWA","HIGH",16:09:00,NA,NA,"AGA 2004-09-19",1997-09-15,"MALE",2003-06-04,2007-09-15,"juvenile","0",7,"(6,9]",7.01163586584531,"(4,10]",51,1,0.0196078431372549,"AGAR","ALG",16,2004,"FORAGE",5,0,NA,NA,NA,NA,0
"86",14666,"AGA",2004-11-14,"BONY HERRING","HIGH",12:53:00,NA,NA,"AGA 2004-11-14",1997-09-15,"MALE",2003-06-04,2007-09-15,"juvenile","0",NA,NA,7.16495550992471,"(4,10]",51,1,0.0196078431372549,"AGAR","ALG",7,2004,"REST",14,0,NA,NA,NA,NA,0
"87",14685,"AGA",2004-11-16,"MAZIWA","HIGH",12:05:00,NA,NA,"AGA 2004-11-16",1997-09-15,"MALE",2003-06-04,2007-09-15,"juvenile","0",5.2,"(3,6]",7.17043121149897,"(4,10]",51,1,0.0196078431372549,"AGAR","ALG",16,2004,"REST",10,0,NA,NA,NA,NA,0
"88",14782,"AGA",2005-04-04,"MAZIWA","HIGH",09:17:00,NA,NA,"AGA 2005-04-04",1997-09-15,"MALE",2003-06-04,2007-09-15,"juvenile","0",2.6,"(0,3]",7.55099247091034,"(4,10]",51,1,0.0196078431372549,"AGAR","ALG",21,2005,"REST",9,0,NA,NA,NA,NA,0
"89",15354,"AGA",2005-10-03,"GENE MACHINE","HIGH",11:15:00,NA,NA,"AGA 2005-10-03",1997-09-15,"MALE",2003-06-04,2007-09-15,"juvenile","0",6.2,"(6,9]",8.04928131416838,"(4,10]",51,1,0.0196078431372549,"AGAR","ALG",12,2005,"SOCIAL",10,0,NA,NA,NA,NA,0
"90",15389,"AGA",2005-10-23,"GENE MACHINE","HIGH",09:19:00,NA,NA,"AGA 2005-10-23",1997-09-15,"MALE",2003-06-04,2007-09-15,"juvenile","0",8.2,"(6,9]",8.10403832991102,"(4,10]",51,1,0.0196078431372549,"AGAR","ALG",10,2005,NA,3,0,NA,NA,NA,NA,0
"91",15430,"AGA",2005-11-23,"GENE MACHINE","HIGH",12:46:00,NA,NA,"AGA 2005-11-23",1997-09-15,"MALE",2003-06-04,2007-09-15,"juvenile","0",7.5,"(6,9]",8.18891170431212,"(4,10]",51,1,0.0196078431372549,"AGAR","ALG",5,2005,NA,9,0,NA,NA,NA,NA,0
"92",15892,"AGA",2006-08-04,"BONY HERRING","HIGH",10:10:00,NA,NA,"AGA 2006-08-04",1997-09-15,"MALE",2003-06-04,2007-09-15,"juvenile","0",NA,NA,8.88432580424367,"(4,10]",51,1,0.0196078431372549,"AGAR","ALG",15,2006,"UNKNOWN",6,0,NA,NA,NA,NA,0
"93",15917,"AGA",2006-08-06,"BONY HERRING","HIGH",17:05:00,NA,NA,"AGA 2006-08-06",1997-09-15,"MALE",2003-06-04,2007-09-15,"juvenile","0",NA,NA,8.88980150581793,"(4,10]",51,1,0.0196078431372549,"AGAR","ALG",20,2006,"FORAGE",5,0,NA,NA,NA,NA,0
"94",16211,"AGA",2006-10-25,"BONY HERRING","HIGH",14:32:00,NA,NA,"AGA 2006-10-25",1997-09-15,"MALE",2003-06-04,2007-09-15,"juvenile","0",6.4,"(6,9]",9.1088295687885,"(4,10]",51,1,0.0196078431372549,"AGAR","ALG",18,2006,"REST",4,0,NA,NA,NA,NA,0
"95",16696,"AGA",2008-07-25,"MAZIWA","HIGH",13:51:00,NA,NA,"AGA 2008-07-25",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",9.7,"(9,12]",10.8583162217659,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",16,2008,NA,12,0,NA,NA,NA,NA,0
"96",17153,"AGA",2009-09-10,"POMBOO","HIGH",10:14:00,NA,NA,"AGA 2009-09-10",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",8.4,"(6,9]",11.9863107460643,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",8,2009,NA,1,0,NA,NA,NA,NA,0
"97",17247,"AGA",2009-10-18,"POMBOO","HIGH",08:09:00,NA,NA,"AGA 2009-10-18",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",5.6,"(3,6]",12.0903490759754,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",23,2009,"SOCIAL",14,0,NA,NA,NA,NA,0
"98",17485,"AGA",2010-05-12,"MAZIWA","HIGH",11:55:00,NA,NA,"AGA 2010-05-12",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",7,"(6,9]",12.6543463381246,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",54,2010,NA,24,0,NA,NA,NA,NA,0
"99",17791,"AGA",2010-11-03,"POMBOO","HIGH",13:35:00,NA,NA,"AGA 2010-11-03",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",9.3,"(9,12]",13.1334702258727,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",8,2010,"FORAGE",1,0,NA,NA,NA,NA,0
"100",18096,"AGA",2011-10-15,"POMBOO","HIGH",15:05:00,NA,NA,"AGA 2011-10-15",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",9.6,"(9,12]",14.0807665982204,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",12,2011,"OTHER",3,0,NA,NA,NA,NA,0
"101",18514,"AGA",2012-08-17,"POMBOO","HIGH",14:58:00,"BOW-BOWRIDING","HIGH","AGA 2012-08-17",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","1",11,"(9,12]",14.92128678987,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",6,2012,NA,3,0,NA,NA,NA,NA,0
"102",19382,"AGA",2013-11-08,"MAZIWA","HIGH",12:37:00,NA,NA,"AGA 2013-11-08",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",7.9,"(6,9]",16.1478439425051,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",33,2013,"REST",23,0,NA,NA,NA,NA,0
"103",19385,"AGA",2013-11-09,"MAZIWA","HIGH",09:02:00,NA,NA,"AGA 2013-11-09",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",10.6,"(9,12]",16.1505817932923,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",6,2013,NA,9,0,NA,NA,NA,NA,0
"104",20029,"AGA",2014-10-14,"MAZIWA","HIGH",12:53:00,NA,NA,"AGA 2014-10-14",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",8.4,"(6,9]",17.07871321013,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",57,2014,"SOCIAL",10,0,NA,NA,NA,NA,0
"105",20565,"AGA",2015-06-09,"POMBOO","HIGH",16:43:00,NA,NA,"AGA 2015-06-09",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",8.4,"(6,9]",17.7303216974675,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",26,2015,"FORAGE",12,0,NA,NA,NA,NA,0
"106",20804,"AGA",2015-06-29,"MAZIWA","HIGH",15:17:00,NA,NA,"AGA 2015-06-29",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",10.8,"(9,12]",17.7850787132101,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",8,2015,NA,4,0,NA,NA,NA,NA,0
"107",22092,"AGA",2017-05-18,"POMBOO","HIGH",11:30:00,NA,NA,"AGA 2017-05-18",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",9.1,"(9,12]",19.6714579055441,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",6,2017,"FORAGE",1,0,NA,NA,NA,NA,1
"108",22112,"AGA",2017-05-20,"POMBOO","HIGH",13:09:00,NA,NA,"AGA 2017-05-20",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",9.9,"(9,12]",19.6769336071184,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",11,2017,NA,9,0,NA,NA,NA,NA,1
"109",24663,"AGA",2018-06-11,"POMBOO","HIGH",15:57:00,NA,NA,"AGA 2018-06-11",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",9.6,"(9,12]",20.7364818617385,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",13,2018,NA,7,0,NA,NA,NA,NA,0
"110",24779,"AGA",2018-07-12,"POMBOO","HIGH",16:23:00,NA,NA,"AGA 2018-07-12",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",10.2,"(9,12]",20.8213552361396,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",30,2018,NA,13,0,NA,NA,NA,NA,0
"111",25286,"AGA",2018-10-06,"POMBOO","HIGH",12:28:00,NA,NA,"AGA 2018-10-06",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",10.2,"(9,12]",21.056810403833,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",12,2018,"FORAGE",8,0,NA,NA,NA,NA,0
"112",25601,"AGA",2019-05-31,"POMBOO","HIGH",14:40:00,NA,NA,"AGA 2019-05-31",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",9.3,"(9,12]",21.7056810403833,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",6,2019,NA,1,0,NA,NA,NA,NA,1
"113",26075,"AGA",2019-07-01,"POMBOO","HIGH",15:51:00,NA,NA,"AGA 2019-07-01",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",11,"(9,12]",21.7905544147844,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",10,2019,"REST",4,0,NA,NA,NA,NA,1
"114",25811,"AGA",2019-09-25,"POMBOO","HIGH",16:09:00,NA,NA,"AGA 2019-09-25",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",9,"(6,9]",22.0260095824778,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",5,2019,"REST",9,0,NA,NA,NA,NA,0
"115",26016,"AGA",2019-10-30,"POMBOO","HIGH",10:15:00,NA,NA,"AGA 2019-10-30",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",10.6,"(9,12]",22.1218343600274,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",49,2019,"TRAVEL",18,0,NA,NA,NA,NA,0
"116",26310,"AGA",2019-11-16,"MAZIWA","HIGH",11:47:00,NA,NA,"AGA 2019-11-16",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",6.3,"(6,9]",22.1683778234086,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",5,2019,"REST",22,0,NA,NA,NA,NA,0
"117",26557,"AGA",2022-04-11,"MAZIWA","HIGH",11:30:00,NA,NA,"AGA 2022-04-11",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",6.8,"(6,9]",24.5694729637235,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",18,2022,"TRAVEL",8,0,NA,NA,NA,NA,0
"118",26629,"AGA",2022-05-17,"POMBOO","HIGH",10:29:00,NA,NA,"AGA 2022-05-17",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",3.6,"(3,6]",24.6680355920602,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",6,2022,"TRAVEL",2,0,NA,NA,NA,NA,0
"119",26730,"AGA",2022-05-19,"MAZIWA","HIGH",15:23:00,NA,NA,"AGA 2022-05-19",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",7.9,"(6,9]",24.6735112936345,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",22,2022,"SOCIAL",9,0,NA,NA,NA,NA,0
"120",26794,"AGA",2022-06-07,"POMBOO","HIGH",15:15:00,NA,NA,"AGA 2022-06-07",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",11.6,"(9,12]",24.72553045859,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",35,2022,NA,19,0,NA,NA,NA,NA,0
"121",26848,"AGA",2022-06-19,"POMBOO","HIGH",11:33:00,NA,NA,"AGA 2022-06-19",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",12.6,"(12,15]",24.7583846680356,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",25,2022,"REST",22,0,NA,NA,NA,NA,1
"122",26927,"AGA",2022-07-08,"POMBOO","HIGH",16:55:00,NA,NA,"AGA 2022-07-08",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",11.1,"(9,12]",24.8104038329911,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",30,2022,"REST",13,0,NA,NA,NA,NA,1
"123",27037,"AGA",2022-07-27,"MAZIWA","HIGH",15:03:00,NA,NA,"AGA 2022-07-27",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",8.8,"(6,9]",24.8624229979466,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",14,2022,"REST",8,0,NA,NA,NA,NA,0
"124",27427,"AGA",2022-09-08,"POMBOO","HIGH",15:10:00,NA,NA,"AGA 2022-09-08",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",6.9,"(6,9]",24.9801505817933,"(10,25]",51,1,0.0196078431372549,"AGAR","ALG",25,2022,"FORAGE",15,0,NA,NA,NA,NA,0
"125",27174,"AGA",2022-11-10,"POMBOO","HIGH",15:24:00,NA,NA,"AGA 2022-11-10",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",8.9,"(6,9]",25.1526351813826,"(25,45]",51,1,0.0196078431372549,"AGAR","ALG",6,2022,"FORAGE",4,0,NA,NA,NA,NA,0
"126",27834,"AGA",2023-06-11,"POMBOO","HIGH",14:14:00,NA,NA,"AGA 2023-06-11",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",11.9,"(9,12]",25.7357973990418,"(25,45]",51,1,0.0196078431372549,"AGAR","ALG",7,2023,"FORAGE",3,0,NA,NA,NA,NA,0
"127",27890,"AGA",2023-06-21,"POMBOO","HIGH",10:09:00,NA,NA,"AGA 2023-06-21",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",3.3,"(3,6]",25.7631759069131,"(25,45]",51,1,0.0196078431372549,"AGAR","ALG",6,2023,NA,14,0,NA,NA,NA,NA,1
"128",27655,"AGA",2023-07-17,"MAZIWA","HIGH",10:09:00,NA,NA,"AGA 2023-07-17",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",5.2,"(3,6]",25.8343600273785,"(25,45]",51,1,0.0196078431372549,"AGAR","ALG",5,2023,"TRAVEL",15,0,NA,NA,NA,NA,0
"129",28809,"AGA",2024-07-16,"POMBOO","HIGH",16:44:00,NA,NA,"AGA 2024-07-16",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",11.7,"(9,12]",26.8336755646817,"(25,45]",51,1,0.0196078431372549,"AGAR","ALG",7,2024,"REST",11,0,NA,NA,NA,NA,1
"130",28811,"AGA",2024-07-17,"POMBOO","HIGH",08:41:00,NA,NA,"AGA 2024-07-17",1997-09-15,"MALE",2003-06-04,2007-09-15,"adult","0",9.2,"(9,12]",26.8364134154689,"(25,45]",51,1,0.0196078431372549,"AGAR","ALG",8,2024,"FORAGE",3,0,NA,NA,NA,NA,1
"131",26755,"AGB",2022-05-27,"MAZIWA","HIGH",11:33:00,NA,NA,"AGB 2022-05-27",2021-11-01,NA,2025-11-01,2031-11-01,"calf","0",1.9,"(0,3]",0.566735112936345,"(0.25,4]",5,1,0.2,"ALGEBRA","SUM",63,2022,"TRAVEL",27,0.419354838709677,NA,NA,NA,NA,0
"132",26834,"AGB",2022-06-16,"POMBOO","HIGH",14:22:00,NA,NA,"AGB 2022-06-16",2021-11-01,NA,2025-11-01,2031-11-01,"calf","0",1.9,"(0,3]",0.621492128678987,"(0.25,4]",5,1,0.2,"ALGEBRA","SUM",7,2022,"REST",12,0.419354838709677,NA,NA,NA,NA,1
"133",27759,"AGB",2023-05-09,"POMBOO","HIGH",11:50:00,NA,NA,"AGB 2023-05-09",2021-11-01,NA,2025-11-01,2031-11-01,"calf","0",2.8,"(0,3]",1.51676933607118,"(0.25,4]",5,1,0.2,"ALGEBRA","SUM",12,2023,"FORAGE",2,0.419354838709677,NA,NA,NA,NA,0
"134",27614,"AGB",2023-07-05,"MAZIWA","HIGH",13:48:00,"BOW-BOWRIDING","HIGH","AGB 2023-07-05",2021-11-01,NA,2025-11-01,2031-11-01,"calf","1",3.7,"(3,6]",1.67282683093771,"(0.25,4]",5,1,0.2,"ALGEBRA","SUM",8,2023,"TRAVEL",4,0.419354838709677,NA,NA,NA,NA,0
"135",28686,"AGB",2024-06-06,"POMBOO","HIGH",11:51:00,NA,NA,"AGB 2024-06-06",2021-11-01,NA,2025-11-01,2031-11-01,"calf","0",2,"(0,3]",2.59548254620123,"(0.25,4]",5,1,0.2,"ALGEBRA","SUM",6,2024,"REST",4,0.419354838709677,NA,NA,NA,NA,0
"136",12518,"AJA",2003-07-19,"BONY HERRING","HIGH",12:05:00,NA,NA,"AJA 2003-07-19",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",11.8,"(9,12]",22.7104722792608,"(10,25]",37,5,0.135135135135135,"AJAX",NA,7,2003,"FORAGE",1,NA,NA,NA,NA,NA,0
"137",12807,"AJA",2003-09-02,"BONY HERRING","HIGH",16:04:00,NA,NA,"AJA 2003-09-02",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",8.4,"(6,9]",22.8336755646817,"(10,25]",37,5,0.135135135135135,"AJAX",NA,23,2003,"TRAVEL",NA,NA,NA,NA,NA,NA,0
"138",12932,"AJA",2003-09-27,"BONY HERRING","HIGH",15:56:00,NA,NA,"AJA 2003-09-27",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",6.3,"(6,9]",22.90212183436,"(10,25]",37,5,0.135135135135135,"AJAX",NA,16,2003,"UNKNOWN",12,NA,NA,NA,NA,NA,0
"139",12944,"AJA",2003-09-28,"MAZIWA","HIGH",14:44:00,NA,NA,"AJA 2003-09-28",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",8.8,"(6,9]",22.9048596851472,"(10,25]",37,5,0.135135135135135,"AJAX",NA,20,2003,"FORAGE",9,NA,NA,NA,NA,NA,0
"140",12964,"AJA",2003-10-02,"MAZIWA","HIGH",13:45:00,NA,NA,"AJA 2003-10-02",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",12.5,"(12,15]",22.9158110882957,"(10,25]",37,5,0.135135135135135,"AJAX",NA,5,2003,"REST",3,NA,NA,NA,NA,NA,0
"141",13081,"AJA",2003-10-12,"BONY HERRING","HIGH",10:12:00,NA,NA,"AJA 2003-10-12",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",NA,NA,22.943189596167,"(10,25]",37,5,0.135135135135135,"AJAX",NA,5,2003,"UNKNOWN",11,NA,NA,NA,NA,NA,0
"142",13150,"AJA",2003-11-11,"MAZIWA","HIGH",09:55:00,"BOW-BOWRIDING","HIGH","AJA 2003-11-11",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","1",11.9,"(9,12]",23.025325119781,"(10,25]",37,5,0.135135135135135,"AJAX",NA,12,2003,"REST",10,NA,NA,NA,NA,NA,0
"143",14227,"AJA",2004-09-17,"GENE MACHINE","HIGH",14:12:00,NA,NA,"AJA 2004-09-17",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",8.1,"(6,9]",23.8767967145791,"(10,25]",37,5,0.135135135135135,"AJAX",NA,13,2004,"SOCIAL",5,NA,NA,NA,NA,NA,0
"144",14406,"AJA",2004-10-05,"BONY HERRING","HIGH",17:08:00,NA,NA,"AJA 2004-10-05",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",9.4,"(9,12]",23.9260780287474,"(10,25]",37,5,0.135135135135135,"AJAX",NA,4,2004,"FORAGE",3,NA,NA,NA,NA,NA,1
"145",15195,"AJA",2005-08-21,"BONY HERRING","HIGH",16:57:00,NA,NA,"AJA 2005-08-21",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",NA,NA,24.8021902806297,"(10,25]",37,5,0.135135135135135,"AJAX",NA,9,2005,"TRAVEL",6,NA,NA,NA,NA,NA,0
"146",15201,"AJA",2005-08-22,"BONY HERRING","HIGH",15:20:00,NA,NA,"AJA 2005-08-22",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",3.8,"(3,6]",24.8049281314168,"(10,25]",37,5,0.135135135135135,"AJAX",NA,7,2005,"FORAGE",7,NA,NA,NA,NA,NA,0
"147",15269,"AJA",2005-09-07,"BONY HERRING","HIGH",10:53:00,NA,NA,"AJA 2005-09-07",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",NA,NA,24.8487337440109,"(10,25]",37,5,0.135135135135135,"AJAX",NA,10,2005,NA,3,NA,NA,NA,NA,NA,0
"148",15569,"AJA",2006-06-06,"MAZIWA","HIGH",15:33:00,NA,NA,"AJA 2006-06-06",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",8.9,"(6,9]",25.5934291581109,"(25,45]",37,5,0.135135135135135,"AJAX",NA,10,2006,"FORAGE",1,NA,NA,NA,NA,NA,0
"149",15617,"AJA",2006-06-18,"MAZIWA","HIGH",16:02:00,NA,NA,"AJA 2006-06-18",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",9.7,"(9,12]",25.6262833675565,"(25,45]",37,5,0.135135135135135,"AJAX",NA,16,2006,"FORAGE",1,NA,NA,NA,NA,NA,0
"150",15814,"AJA",2006-07-27,"MAZIWA","HIGH",10:09:00,NA,NA,"AJA 2006-07-27",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",8.7,"(6,9]",25.7330595482546,"(25,45]",37,5,0.135135135135135,"AJAX",NA,7,2006,"FORAGE",1,NA,NA,NA,NA,NA,0
"151",15967,"AJA",2006-08-14,"GENE MACHINE","HIGH",17:02:00,NA,NA,"AJA 2006-08-14",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",13,"(12,15]",25.782340862423,"(25,45]",37,5,0.135135135135135,"AJAX",NA,21,2006,"SOCIAL",9,NA,NA,NA,NA,NA,0
"152",15972,"AJA",2006-08-17,"GENE MACHINE","HIGH",13:37:00,"BOW-BOWRIDING","HIGH","AJA 2006-08-17",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","1",9.7,"(9,12]",25.7905544147844,"(25,45]",37,5,0.135135135135135,"AJAX",NA,5,2006,"FORAGE",1,NA,NA,NA,NA,NA,0
"153",16024,"AJA",2006-08-23,"BONY HERRING","HIGH",15:29:00,NA,NA,"AJA 2006-08-23",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",11,"(9,12]",25.8069815195072,"(25,45]",37,5,0.135135135135135,"AJAX",NA,7,2006,"UNKNOWN",8,NA,NA,NA,NA,NA,0
"154",16072,"AJA",2006-08-31,"BONY HERRING","HIGH",09:45:00,NA,NA,"AJA 2006-08-31",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",10,"(9,12]",25.8288843258042,"(25,45]",37,5,0.135135135135135,"AJAX",NA,5,2006,"UNKNOWN",1,NA,NA,NA,NA,NA,0
"155",16228,"AJA",2006-11-09,"BONY HERRING","HIGH",07:55:00,NA,NA,"AJA 2006-11-09",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",9.9,"(9,12]",26.0205338809035,"(25,45]",37,5,0.135135135135135,"AJAX",NA,10,2006,"UNKNOWN",4,NA,NA,NA,NA,NA,0
"156",17166,"AJA",2009-09-17,"POMBOO","HIGH",12:24:00,"BOW-BOWRIDING","HIGH","AJA 2009-09-17",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","1",8.3,"(6,9]",28.8761122518823,"(25,45]",37,5,0.135135135135135,"AJAX",NA,7,2009,NA,1,NA,NA,NA,NA,NA,0
"157",17485,"AJA",2010-05-12,"MAZIWA","HIGH",11:55:00,NA,NA,"AJA 2010-05-12",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",7,"(6,9]",29.5249828884326,"(25,45]",37,5,0.135135135135135,"AJAX",NA,54,2010,NA,24,NA,NA,NA,NA,NA,0
"158",17529,"AJA",2010-06-03,"POMBOO","HIGH",10:11:00,NA,NA,"AJA 2010-06-03",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",7.7,"(6,9]",29.5852156057495,"(25,45]",37,5,0.135135135135135,"AJAX",NA,6,2010,"REST",3,NA,NA,NA,NA,NA,0
"159",18121,"AJA",2011-10-21,"POMBOO","HIGH",12:46:00,NA,NA,"AJA 2011-10-21",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",5.8,"(3,6]",30.9678302532512,"(25,45]",37,5,0.135135135135135,"AJAX",NA,6,2011,"REST",3,NA,NA,NA,NA,NA,0
"160",18139,"AJA",2011-10-28,"POMBOO","HIGH",14:26:00,NA,NA,"AJA 2011-10-28",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",8.5,"(6,9]",30.9869952087611,"(25,45]",37,5,0.135135135135135,"AJAX",NA,23,2011,"REST",17,NA,NA,NA,NA,NA,0
"161",18456,"AJA",2012-07-30,"POMBOO","HIGH",13:53:00,NA,NA,"AJA 2012-07-30",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",NA,NA,31.7426420260096,"(25,45]",37,5,0.135135135135135,"AJAX",NA,18,2012,"TRAVEL",19,NA,NA,NA,NA,NA,0
"162",18513,"AJA",2012-08-17,"POMBOO","HIGH",14:28:00,"BOW-BOWRIDING","HIGH","AJA 2012-08-17",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","1",10,"(9,12]",31.791923340178,"(25,45]",37,5,0.135135135135135,"AJAX",NA,18,2012,NA,16,NA,NA,NA,NA,NA,0
"163",18558,"AJA",2012-09-10,"POMBOO","HIGH",08:17:00,NA,NA,"AJA 2012-09-10",1980-11-01,"MALE",1984-11-01,1990-11-01,"adult","0",3,"(0,3]",31.8576317590691,"(25,45]",37,5,0.135135135135135,"AJAX",NA,26,2012,"SOCIAL",12,NA,NA,NA,NA,NA,0
